id,last_scraped,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,host_is_superhost,instant_bookable,number_of_reviews,review_scores_rating,availability_365,calculated_host_listings_count
45289832,2023-12-14,Downtown Eastside,49.28164,-123.10817,Entire home/apt,2,1 bath,1,$125.00,90,FALSE,FALSE,0,NA,359,1
45331841,2023-12-13,Kitsilano,49.2614,-123.16641,Entire home/apt,4,2 baths,4,$114.00,30,FALSE,FALSE,14,4.79,248,1
45345238,2023-12-14,Downtown,49.28065,-123.10795,Entire home/apt,6,2 baths,3,$190.00,2,TRUE,TRUE,149,4.84,0,1
45347643,2023-12-14,Grandview-Woodland,49.27057,-123.0601,Entire home/apt,2,1 bath,1,$99.00,2,TRUE,TRUE,40,4.98,0,4
45349112,2023-12-14,Downtown,49.29115,-123.13079,Entire home/apt,2,1 bath,1,$99.00,30,FALSE,FALSE,2,5,142,1
45402917,2023-12-14,Downtown,49.27366,-123.11879,Entire home/apt,2,1 bath,1,$125.00,60,FALSE,FALSE,1,5,89,42
45412496,2023-12-14,Downtown,49.27986,-123.10879,Entire home/apt,6,2 baths,5,$236.00,2,FALSE,TRUE,113,4.68,0,1
45495821,2023-12-13,Oakridge,49.22298,-123.13857,Private room,1,1 private bath,NA,$55.00,60,FALSE,FALSE,3,5,365,10
45498555,2023-12-14,Downtown,49.27899,-123.10936,Entire home/apt,6,2 baths,4,$289.00,1,FALSE,FALSE,81,4.84,337,1
45528130,2023-12-13,Downtown Eastside,49.28206,-123.08246,Entire home/apt,2,1 bath,1,$121.00,3,FALSE,FALSE,24,4.75,61,1
45531528,2023-12-14,Downtown,49.27892,-123.10814,Entire home/apt,4,1 bath,1,$147.00,2,TRUE,FALSE,38,5,0,1
45531730,2023-12-14,Downtown,49.27342,-123.12829,Entire home/apt,2,1 bath,1,$110.00,30,TRUE,FALSE,15,4.87,179,1
45532538,2023-12-13,Sunset,49.2271,-123.08592,Entire home/apt,2,1 bath,1,$107.00,4,TRUE,FALSE,113,4.91,48,1
45548173,2023-12-13,Kitsilano,49.26393,-123.16263,Entire home/apt,3,1 bath,2,$89.00,30,TRUE,FALSE,12,4.75,129,26
45574244,2023-12-14,West End,49.28948,-123.13273,Entire home/apt,1,1 bath,1,$95.00,120,FALSE,FALSE,4,4.5,297,1
45626100,2023-12-14,Downtown,49.27882,-123.10927,Entire home/apt,5,1 bath,3,$55.00,2,TRUE,FALSE,233,4.8,0,5
45643151,2023-12-13,Kitsilano,49.27315,-123.15263,Entire home/apt,6,1 bath,3,$187.00,3,TRUE,FALSE,139,4.98,68,1
45672404,2023-12-14,Kensington-Cedar Cottage,49.25957,-123.06068,Entire home/apt,2,1 bath,1,$89.00,4,TRUE,FALSE,81,4.93,0,1
45675516,2023-12-14,Downtown,49.28642,-123.12318,Entire home/apt,6,2 baths,3,$274.00,30,FALSE,FALSE,115,4.78,6,1
45691361,2023-12-14,Downtown,49.28012,-123.11698,Entire home/apt,3,1 bath,1,$175.00,30,FALSE,FALSE,12,5,108,1
45715295,2023-12-14,Oakridge,49.22129,-123.13722,Entire home/apt,2,1 bath,2,$101.00,120,FALSE,FALSE,1,5,365,10
45723370,2023-12-14,Shaughnessy,49.24633,-123.1292,Entire home/apt,4,1 bath,2,$98.00,30,FALSE,TRUE,9,4,151,4
45723411,2023-12-14,Kensington-Cedar Cottage,49.24424,-123.08631,Entire home/apt,2,1 bath,2,$100.00,7,TRUE,FALSE,64,4.83,203,2
45751830,2023-12-13,Mount Pleasant,49.26686,-123.09826,Entire home/apt,2,1 bath,1,$130.00,90,FALSE,FALSE,13,4.77,169,1
45759831,2023-12-14,West End,49.28646,-123.13072,Entire home/apt,4,1 bath,2,$127.00,30,FALSE,FALSE,0,NA,251,19
45811906,2023-12-13,Downtown Eastside,49.27741,-123.08407,Entire home/apt,2,1 bath,1,$150.00,30,TRUE,FALSE,13,5,365,4
45844376,2023-12-13,Kensington-Cedar Cottage,49.24574,-123.0609,Private room,1,1 private bath,1,$60.00,30,TRUE,FALSE,36,4.83,134,2
45845150,2023-12-13,Riley Park,49.25457,-123.09779,Entire home/apt,4,1 bath,1,$169.00,2,FALSE,FALSE,44,4.75,357,2
45846446,2023-12-14,Downtown,49.28039,-123.11741,Entire home/apt,2,1 bath,1,$120.00,30,TRUE,FALSE,6,5,203,13
45851022,2023-12-14,Downtown,49.28035,-123.12264,Entire home/apt,2,1 bath,1,$162.00,2,TRUE,FALSE,145,4.81,106,1
45861139,2023-12-13,Downtown,49.27681436384806,-123.1183365732115,Entire home/apt,4,2 baths,2,$140.00,20,TRUE,FALSE,20,5,137,1
45865255,2023-12-14,Downtown,49.27967,-123.10681,Entire home/apt,6,2 baths,4,$288.00,1,FALSE,TRUE,26,4.85,299,1
45885335,2023-12-14,Mount Pleasant,49.261767999999996,-123.088531,Entire home/apt,4,1 bath,2,$120.00,28,FALSE,FALSE,54,4.91,78,1
45911684,2023-12-14,West End,49.28178,-123.12614,Entire home/apt,2,1 bath,1,$102.00,30,FALSE,FALSE,3,4.67,365,11
45941161,2023-12-14,Downtown,49.28004,-123.10714,Private room,2,2 baths,2,NA,2,FALSE,FALSE,0,NA,0,1
45943333,2023-12-14,Kerrisdale,49.22970199584961,-123.17666625976562,Entire home/apt,9,5 baths,6,$680.00,3,TRUE,FALSE,44,4.98,269,1
45960750,2023-12-14,Downtown Eastside,49.28181,-123.10601,Entire home/apt,2,1 bath,1,$135.00,30,FALSE,FALSE,1,5,159,1
45975746,2023-12-13,Fairview,49.26142,-123.1404,Entire home/apt,2,1 bath,1,$85.00,2,FALSE,FALSE,171,4.67,8,2
45998307,2023-12-13,Dunbar Southlands,49.25035,-123.19247,Entire home/apt,5,1.5 baths,3,$140.00,2,TRUE,TRUE,229,4.83,150,1
46036570,2023-12-14,Kitsilano,49.26704,-123.1652,Entire home/apt,2,1 bath,1,$248.00,30,FALSE,TRUE,3,5,0,1
46040959,2023-12-14,West End,49.28236,-123.13676,Entire home/apt,2,1 bath,1,$150.00,30,FALSE,FALSE,2,5,156,1
46069251,2023-12-13,Kitsilano,49.25898,-123.16179,Entire home/apt,4,1 bath,2,$112.00,2,TRUE,FALSE,73,4.93,104,1
46089381,2023-12-14,Kitsilano,49.27035,-123.16081,Entire home/apt,4,1 bath,2,NA,30,FALSE,FALSE,1,5,0,1
46101575,2023-12-14,Dunbar Southlands,49.2533,-123.19134,Private room,2,1 private bath,2,NA,3,FALSE,FALSE,2,4.5,0,1
46117913,2023-12-14,Shaughnessy,49.24512,-123.129,Entire home/apt,4,1 bath,2,$103.00,30,FALSE,TRUE,0,NA,179,4
46119334,2023-12-14,Downtown Eastside,49.28135619347826,-123.10719498067616,Entire home/apt,6,1 bath,3,$271.00,2,FALSE,FALSE,55,4.55,179,1
46142496,2023-12-14,Downtown,49.2795,-123.12002,Entire home/apt,3,1 bath,2,$179.00,2,TRUE,FALSE,195,4.94,37,1
46192337,2023-12-14,Downtown,49.27928,-123.10654,Entire home/apt,4,1 bath,2,$197.00,1,TRUE,FALSE,181,4.94,132,1
46192601,2023-12-14,West End,49.28612,-123.13836,Entire home/apt,2,1 bath,3,$91.00,30,FALSE,FALSE,4,3.75,306,1
46193267,2023-12-14,West End,49.28815,-123.13782,Private room,2,1 bath,1,$199.00,1,TRUE,FALSE,560,4.79,365,11
46194131,2023-12-14,West End,49.28751,-123.13944,Private room,4,1 bath,2,$345.00,1,TRUE,FALSE,26,4.73,351,11
46195136,2023-12-14,West End,49.28949,-123.13789,Private room,2,1 bath,1,$196.00,1,TRUE,FALSE,218,4.7,365,11
46196207,2023-12-14,West End,49.287350000000004,-123.13936,Private room,2,1 bath,1,$181.00,1,TRUE,FALSE,91,4.75,222,11
46196403,2023-12-14,West End,49.28742,-123.1386,Private room,4,1 bath,2,$413.00,1,TRUE,FALSE,29,4.83,316,11
46198984,2023-12-14,West End,49.28397,-123.12767,Entire home/apt,4,1 bath,2,$139.00,2,TRUE,FALSE,182,4.73,134,1
46204128,2023-12-14,Kensington-Cedar Cottage,49.24659,-123.06762,Private room,1,Shared half-bath,1,NA,2,FALSE,FALSE,3,5,0,1
46215685,2023-12-14,West End,49.28263,-123.12589,Entire home/apt,4,1 bath,2,$157.00,2,TRUE,FALSE,153,4.73,71,1
46236607,2023-12-13,Marpole,49.21285,-123.12324,Entire home/apt,2,1.5 baths,1,$90.00,30,TRUE,FALSE,11,5,150,2
46236688,2023-12-14,West End,49.28893,-123.13985,Private room,2,1 bath,1,$184.00,1,TRUE,FALSE,28,4.79,346,11
46236841,2023-12-14,Kensington-Cedar Cottage,49.24605,-123.08217,Entire home/apt,4,1 bath,2,$145.00,5,TRUE,FALSE,75,4.96,0,1
46250902,2023-12-14,Victoria-Fraserview,49.23026,-123.07289,Private room,4,1 private bath,2,$99.00,1,FALSE,FALSE,42,4.14,0,1
46261278,2023-12-14,West End,49.28932,-123.13808,Private room,2,1 bath,1,$189.00,1,TRUE,FALSE,13,4.62,328,11
46292342,2023-12-14,Downtown Eastside,49.28249,-123.10331,Entire home/apt,2,1 bath,1,$129.00,30,FALSE,TRUE,1,4,132,1
46295519,2023-12-14,Downtown Eastside,49.28178,-123.10395,Entire home/apt,2,1.5 baths,1,$176.00,30,TRUE,TRUE,76,4.58,39,3
46309126,2023-12-13,Oakridge,49.22597,-123.1221,Private room,1,1 private bath,1,$30.00,30,FALSE,TRUE,6,4,116,20
46335810,2023-12-13,Mount Pleasant,49.26641,-123.09584,Entire home/apt,4,1 bath,2,$95.00,4,TRUE,FALSE,128,4.85,165,1
46340428,2023-12-14,Kerrisdale,49.22117,-123.15902,Entire home/apt,5,2 baths,2,$169.00,1,TRUE,FALSE,118,4.86,168,1
46372111,2023-12-14,Mount Pleasant,49.26136,-123.09972,Entire home/apt,6,1.5 baths,2,$200.00,29,TRUE,FALSE,20,4.95,222,2
46374926,2023-12-14,Killarney,49.22258,-123.04159,Entire home/apt,4,1 bath,2,$120.00,7,FALSE,TRUE,25,4.48,88,3
46402506,2023-12-14,Downtown,49.28144,-123.12445,Entire home/apt,4,2 baths,2,$185.00,30,FALSE,FALSE,9,4.78,336,1
46413421,2023-12-14,Kensington-Cedar Cottage,49.2577,-123.07283,Entire home/apt,5,2 baths,4,$170.00,10,FALSE,FALSE,15,5,41,1
46413783,2023-12-14,Killarney,49.22093,-123.03993,Entire home/apt,2,1 bath,1,$54.00,2,FALSE,TRUE,76,4.36,19,3
46449044,2023-12-14,Downtown,49.28051,-123.10771,Entire home/apt,4,2 baths,2,$140.00,2,TRUE,FALSE,98,4.66,122,1
46453859,2023-12-14,Downtown,49.27752,-123.12879,Entire home/apt,2,1 bath,1,$136.00,5,TRUE,TRUE,131,4.93,0,1
46476146,2023-12-14,Downtown,49.2795,-123.1074,Entire home/apt,3,1 bath,2,$104.00,4,FALSE,FALSE,90,4.8,45,1
46496585,2023-12-14,Oakridge,49.22335,-123.12824,Entire home/apt,3,1 bath,2,NA,30,FALSE,FALSE,1,5,0,2
46513913,2023-12-13,Shaughnessy,49.24895,-123.1314,Entire home/apt,14,5.5 baths,13,$503.00,2,TRUE,FALSE,112,4.79,306,3
46545911,2023-12-14,West End,49.28311,-123.12509,Entire home/apt,2,1 bath,1,$160.00,90,FALSE,FALSE,0,NA,83,1
46549009,2023-12-13,Renfrew-Collingwood,49.25364,-123.05425,Entire home/apt,2,1 bath,2,$148.00,2,TRUE,TRUE,26,4.69,90,4
46584573,2023-12-14,Fairview,49.25946,-123.13919,Entire home/apt,2,1 bath,1,NA,3,FALSE,TRUE,0,NA,0,1
46585029,2023-12-13,Kitsilano,49.27346,-123.14844,Entire home/apt,2,2 baths,2,$131.00,30,TRUE,FALSE,15,4.93,88,2
46585566,2023-12-14,Downtown,49.28025,-123.11069,Entire home/apt,5,1 bath,3,$76.00,1,TRUE,FALSE,227,4.76,0,5
46599369,2023-12-14,Downtown,49.28075,-123.1243,Entire home/apt,2,1 bath,1,NA,30,TRUE,FALSE,4,4.5,0,1
46662841,2023-12-13,Riley Park,49.25119,-123.10458,Entire home/apt,4,1 bath,2,$150.00,3,TRUE,FALSE,105,4.95,341,1
46727775,2023-12-14,Sunset,49.21241,-123.09853,Private room,1,1 shared bath,1,NA,30,FALSE,TRUE,0,NA,0,1
46772092,2023-12-14,Downtown Eastside,49.2796745300293,-123.10015106201172,Entire home/apt,6,2 baths,3,$300.00,3,TRUE,FALSE,110,4.9,0,1
46778162,2023-12-14,West End,49.28085,-123.12729,Entire home/apt,2,1 bath,1,$105.00,2,FALSE,FALSE,121,4.58,0,1
46801517,2023-12-14,Mount Pleasant,49.25775,-123.09238,Entire home/apt,4,1 bath,2,$90.00,30,FALSE,FALSE,8,4.38,60,2
46802773,2023-12-14,Renfrew-Collingwood,49.24297,-123.0386,Private room,2,1 private bath,1,$40.00,15,FALSE,FALSE,1,4,0,1
46813733,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$135.00,30,FALSE,FALSE,8,3.88,54,21
46814074,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,6,4.67,179,21
46814336,2023-12-14,West End,49.28399,-123.1299,Entire home/apt,4,2 baths,2,$390.00,3,TRUE,FALSE,50,4.96,18,1
46859272,2023-12-13,Marpole,49.21267,-123.1217,Entire home/apt,5,1 bath,4,$138.00,1,FALSE,FALSE,11,4.73,75,1
46871291,2023-12-14,Kensington-Cedar Cottage,49.25202,-123.08033,Entire home/apt,4,1 bath,3,$169.00,3,TRUE,FALSE,35,4.97,9,1
46876859,2023-12-14,Hastings-Sunrise,49.2742,-123.05065,Entire home/apt,6,1 bath,3,$74.00,30,FALSE,TRUE,15,4.6,323,1
46877180,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$111.00,30,FALSE,FALSE,7,5,159,21
46878960,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,11,4.45,126,21
46879080,2023-12-14,Downtown,49.27809,-123.10953,Private room,1,1 shared bath,1,NA,60,FALSE,TRUE,0,NA,0,1
46898223,2023-12-13,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$91.00,30,FALSE,FALSE,8,4.88,120,21
46902210,2023-12-13,Hastings-Sunrise,49.28511,-123.0277,Entire home/apt,4,1.5 baths,2,$142.00,3,TRUE,FALSE,79,4.91,163,1
46924652,2023-12-14,Downtown,49.27784,-123.10827,Entire home/apt,2,1 bath,1,$199.00,30,TRUE,TRUE,69,4.96,41,3
46928669,2023-12-14,Downtown Eastside,49.27892,-123.09921,Entire home/apt,2,1 bath,1,$159.00,30,FALSE,TRUE,2,5,0,1
46949692,2023-12-14,Downtown,49.27865,-123.11916,Entire home/apt,4,1 bath,2,$400.00,3,TRUE,FALSE,46,4.89,10,1
46967295,2023-12-14,West End,49.28988,-123.13328,Entire home/apt,2,1 bath,1,$125.00,30,TRUE,FALSE,3,4.67,266,37
46973572,2023-12-14,Downtown,49.27776,-123.10656,Entire home/apt,5,2 baths,3,NA,2,FALSE,FALSE,62,4.68,0,1
46995034,2023-12-13,South Cambie,49.25612,-123.1197,Entire home/apt,3,1 bath,1,$107.00,4,TRUE,FALSE,98,4.72,63,1
47048836,2023-12-14,Downtown Eastside,49.27747,-123.09852,Entire home/apt,4,1 bath,2,$165.00,2,TRUE,FALSE,139,4.91,343,1
47054062,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,TRUE,5,4.2,179,21
47054554,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,11,4.55,179,21
47054698,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,6,4.5,179,21
47054734,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,5,4.4,120,21
47054802,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,9,4.67,179,21
47054854,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,6,4.67,124,21
47055026,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,3,4.33,89,21
47055094,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,7,4.43,179,21
47055165,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$91.00,30,FALSE,TRUE,6,4.33,177,21
47095909,2023-12-14,West End,49.28175,-123.12883,Private room,2,1 shared bath,1,$52.00,30,FALSE,TRUE,11,4,31,6
47132519,2023-12-14,Marpole,49.212098495506616,-123.13883279678794,Entire home/apt,4,2 baths,2,NA,30,FALSE,FALSE,1,5,0,1
47135214,2023-12-14,West End,49.28937,-123.13816,Entire home/apt,2,1 bath,1,NA,2,FALSE,FALSE,14,4.71,0,2
47140496,2023-12-14,Dunbar Southlands,49.25707,-123.17826,Entire home/apt,3,1 bath,2,$200.00,30,FALSE,FALSE,4,4.25,295,3
47143888,2023-12-14,Dunbar Southlands,49.257,-123.17841,Entire home/apt,3,1.5 baths,3,$200.00,30,FALSE,FALSE,4,5,58,3
47144051,2023-12-14,Dunbar Southlands,49.25644,-123.17836,Entire home/apt,2,1 bath,2,$150.00,30,FALSE,FALSE,0,NA,119,3
47160136,2023-12-13,Kitsilano,49.25728,-123.15224,Private room,2,1 private bath,1,$95.00,3,TRUE,TRUE,52,4.75,11,2
47178276,2023-12-14,Downtown,49.28644,-123.1153,Entire home/apt,5,2 baths,2,$265.00,30,TRUE,FALSE,8,5,251,2
47179938,2023-12-14,Downtown,49.27966,-123.10847,Entire home/apt,6,2 baths,3,$237.00,2,TRUE,FALSE,174,4.83,170,1
47208969,2023-12-13,Kensington-Cedar Cottage,49.24389,-123.07652,Private room,1,1 bath,1,$33.00,30,FALSE,TRUE,1,4,40,1
47247772,2023-12-14,Kensington-Cedar Cottage,49.24946,-123.06599,Entire home/apt,4,1.5 baths,3,$350.00,1,FALSE,FALSE,5,3,364,1
47274563,2023-12-14,West End,49.2847,-123.13447,Entire home/apt,2,1 bath,2,$400.00,2,FALSE,FALSE,0,NA,360,1
47292724,2023-12-14,West End,49.28146,-123.1305,Private room,2,1 shared bath,1,$46.00,30,FALSE,TRUE,13,4.31,15,6
47315911,2023-12-14,Kensington-Cedar Cottage,49.24077,-123.07489,Entire home/apt,5,2 baths,2,$139.00,2,FALSE,FALSE,87,4.64,170,1
47316298,2023-12-13,Riley Park,49.25601,-123.11343,Entire home/apt,2,1 bath,1,$137.00,9,TRUE,FALSE,64,4.98,34,1
47328611,2023-12-13,West Point Grey,49.26993,-123.18599,Entire home/apt,4,1 bath,4,$190.00,1,TRUE,FALSE,106,4.83,166,1
47344582,2023-12-14,Grandview-Woodland,49.27827,-123.07244,Entire home/apt,2,1 bath,1,$109.00,1,TRUE,FALSE,178,4.87,0,3
47373270,2023-12-14,Dunbar Southlands,49.25296,-123.18593,Entire home/apt,2,1 bath,2,$125.00,2,FALSE,TRUE,87,4.93,0,1
47406734,2023-12-13,Mount Pleasant,49.2611,-123.08638,Entire home/apt,4,1 bath,3,$113.00,1,TRUE,FALSE,94,4.78,43,1
47428119,2023-12-14,Downtown,49.27518,-123.1303,Entire home/apt,5,1 bath,3,NA,60,FALSE,FALSE,0,NA,0,1
47428324,2023-12-13,Oakridge,49.22397,-123.12685,Private room,2,1 bath,1,$150.00,365,FALSE,TRUE,0,NA,365,1
47432370,2023-12-14,Downtown,49.28054,-123.10969,Entire home/apt,6,2 baths,3,$256.00,1,FALSE,TRUE,91,4.8,342,1
47472982,2023-12-14,Downtown Eastside,49.28349,-123.10288,Entire home/apt,2,1 bath,1,$250.00,30,FALSE,FALSE,2,4.5,89,1
47474716,2023-12-14,Downtown,49.28006,-123.1232,Entire home/apt,6,1 bath,3,$194.00,1,FALSE,FALSE,212,4.83,2,1
47480096,2023-12-14,Renfrew-Collingwood,49.25623,-123.02777,Entire home/apt,5,1 bath,3,$135.00,1,TRUE,FALSE,196,4.84,0,1
47533716,2023-12-14,Downtown,49.27663,-123.12775,Entire home/apt,2,2 baths,3,$130.00,30,TRUE,FALSE,10,5,132,1
47549583,2023-12-14,Kitsilano,49.26779,-123.17811,Private room,2,1 bath,1,NA,2,FALSE,TRUE,0,NA,0,1
47568742,2023-12-14,Mount Pleasant,49.2648,-123.10051,Entire home/apt,4,1 bath,2,$247.00,3,FALSE,FALSE,17,4.47,0,1
47585339,2023-12-14,West End,49.28406,-123.12215,Entire home/apt,3,1 bath,2,$189.00,1,FALSE,FALSE,42,4.88,70,1
47705051,2023-12-13,Renfrew-Collingwood,49.25397,-123.05608,Entire home/apt,2,1 bath,2,$143.00,2,TRUE,TRUE,20,4.6,90,4
47730733,2023-12-14,Downtown,49.27226,-123.1256,Entire home/apt,2,1 bath,1,$115.00,30,FALSE,FALSE,1,5,18,42
47747309,2023-12-14,Victoria-Fraserview,49.21165,-123.06169,Entire home/apt,4,1 bath,2,$89.00,30,TRUE,TRUE,52,4.69,58,1
47761289,2023-12-13,South Cambie,49.24945,-123.1176,Entire home/apt,4,1 bath,2,$120.00,30,TRUE,FALSE,15,4.87,247,1
47786594,2023-12-14,Riley Park,49.25183,-123.0919,Entire home/apt,4,1 bath,2,$115.00,4,TRUE,FALSE,50,4.84,5,1
47863649,2023-12-13,West Point Grey,49.26161,-123.20293,Entire home/apt,6,2 baths,3,$542.00,4,FALSE,TRUE,1,4,120,2
47870299,2023-12-14,Downtown,49.27366,-123.12879,Entire home/apt,2,1 bath,1,$175.00,30,TRUE,FALSE,14,5,0,1
47892580,2023-12-14,Downtown,49.27707,-123.13194,Entire home/apt,2,1 bath,2,NA,89,FALSE,FALSE,1,5,0,1
47908132,2023-12-14,Riley Park,49.24542,-123.10349,Entire home/apt,2,1 bath,1,$110.00,1,TRUE,FALSE,184,4.91,0,1
47908245,2023-12-14,Downtown,49.27937,-123.12765,Entire home/apt,2,1 bath,1,$115.00,30,FALSE,FALSE,4,4.75,347,42
47920470,2023-12-13,Downtown,49.27453,-123.1166,Entire home/apt,4,1 bath,2,$260.00,30,FALSE,FALSE,7,4.71,227,4
47980419,2023-12-13,Fairview,49.26016,-123.12614,Entire home/apt,2,1 bath,1,$100.00,30,FALSE,FALSE,10,4.3,262,30
48004011,2023-12-14,West End,49.28406,-123.12878,Entire home/apt,2,1 bath,1,$99.00,30,FALSE,FALSE,6,4.5,72,19
48005143,2023-12-14,West End,49.28406,-123.12878,Entire home/apt,2,2 baths,1,$135.00,30,FALSE,FALSE,2,4,70,19
48015009,2023-12-14,Downtown,49.28844,-123.12299,Entire home/apt,5,2.5 baths,4,$332.00,1,TRUE,TRUE,23,5,0,1
48019527,2023-12-14,Mount Pleasant,49.26161,-123.10126,Entire home/apt,3,1 bath,1,$125.00,29,TRUE,FALSE,11,4.82,142,2
48030531,2023-12-13,Victoria-Fraserview,49.21604,-123.07046,Entire home/apt,4,1 bath,3,$178.00,1,FALSE,FALSE,11,4.82,111,1
48070793,2023-12-13,Oakridge,49.22067,-123.13884,Private room,2,1 private bath,1,$82.00,1,FALSE,TRUE,252,4.69,156,1
48078844,2023-12-13,Kitsilano,49.26325,-123.14771,Entire home/apt,3,1 bath,1,$115.00,30,FALSE,FALSE,1,4,365,5
48082323,2023-12-14,Fairview,49.26698,-123.12909,Entire home/apt,6,2 baths,3,"$1,929.00",2,TRUE,TRUE,54,4.93,330,1
48083270,2023-12-13,Mount Pleasant,49.26573,-123.09855,Entire home/apt,4,2 baths,4,"$8,699.00",30,FALSE,FALSE,10,4.9,251,2
48087568,2023-12-14,West End,49.28406,-123.12878,Entire home/apt,2,1 bath,1,$99.00,30,FALSE,FALSE,1,5,99,19
48090976,2023-12-14,Downtown Eastside,49.28018,-123.09981,Entire home/apt,2,1 bath,1,$80.00,30,TRUE,FALSE,0,NA,12,7
48098921,2023-12-14,West End,49.28406,-123.12878,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,2,4.5,146,19
48113043,2023-12-14,West End,49.28406,-123.12878,Entire home/apt,2,2 baths,1,$153.00,30,FALSE,FALSE,0,NA,0,19
48125431,2023-12-14,Downtown,49.27965,-123.10892,Entire home/apt,4,2 baths,2,$175.00,2,TRUE,FALSE,118,4.82,17,1
48159315,2023-12-14,Downtown,49.28666,-123.12343,Entire home/apt,2,1 bath,1,$288.00,30,TRUE,FALSE,14,4.86,240,1
48167443,2023-12-13,Marpole,49.212135,-123.142746,Entire home/apt,4,2 baths,3,$150.00,30,FALSE,TRUE,89,4.69,123,43
48201860,2023-12-14,Downtown,49.27884,-123.1074,Entire home/apt,4,2 baths,2,NA,2,FALSE,FALSE,121,4.6,0,1
48215352,2023-12-14,Fairview,49.25955,-123.12032,Entire home/apt,1,1 bath,1,$100.00,30,FALSE,FALSE,5,4.4,150,1
48227761,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$91.00,30,FALSE,FALSE,6,4.5,177,21
48228018,2023-12-14,Downtown,49.274403,-123.130981,Entire home/apt,2,1 bath,1,$95.00,30,FALSE,FALSE,4,3.75,153,21
48242718,2023-12-14,Downtown,49.27294,-123.12649,Entire home/apt,2,1 bath,1,$110.00,30,FALSE,FALSE,1,5,128,42
48243511,2023-12-14,Hastings-Sunrise,49.27149,-123.04099,Entire home/apt,2,1 bath,1,$77.00,1,TRUE,FALSE,174,4.85,0,1
48258110,2023-12-14,Kensington-Cedar Cottage,49.2527,-123.062,Entire home/apt,2,1 bath,2,$140.00,2,TRUE,TRUE,96,4.93,0,1
48258797,2023-12-14,Downtown Eastside,49.27871770749228,-123.09961626552035,Entire home/apt,6,2 baths,3,$225.00,2,FALSE,FALSE,99,4.77,295,1
48258965,2023-12-14,Downtown,49.27867,-123.1085,Entire home/apt,4,2 baths,2,$200.00,2,FALSE,FALSE,49,4.88,0,1
48280301,2023-12-14,Kensington-Cedar Cottage,49.25299,-123.05986,Entire home/apt,6,1 bath,3,NA,5,FALSE,TRUE,53,4.45,0,1
48310359,2023-12-13,Downtown,49.27618,-123.12412,Entire home/apt,4,1.5 baths,2,$139.00,31,TRUE,TRUE,9,4.78,170,1
48311778,2023-12-13,Grandview-Woodland,49.27532,-123.05847,Entire home/apt,2,1 bath,1,$107.00,3,TRUE,FALSE,88,4.89,58,1
48319859,2023-12-14,West End,49.29148,-123.14048,Entire home/apt,3,1 bath,1,$145.00,30,FALSE,FALSE,2,5,26,1
48343866,2023-12-14,Downtown,49.27807,-123.12173,Entire home/apt,3,1 bath,2,$200.00,2,TRUE,FALSE,124,4.86,0,1
48369124,2023-12-14,Kitsilano,49.2743,-123.15123,Entire home/apt,4,1 bath,2,$242.00,2,FALSE,TRUE,124,4.71,0,2
48380631,2023-12-14,Downtown,49.27455,-123.13219,Entire home/apt,2,1 bath,1,$250.00,30,TRUE,TRUE,6,5,232,1
48384060,2023-12-14,Kitsilano,49.274,-123.15117,Entire home/apt,4,1 bath,2,NA,30,FALSE,TRUE,20,4.95,0,2
48395477,2023-12-14,Kensington-Cedar Cottage,49.24561,-123.09003,Entire home/apt,2,1 bath,NA,$139.00,30,FALSE,FALSE,0,NA,364,1
48406680,2023-12-14,Downtown,49.27734,-123.12945,Entire home/apt,3,1 bath,1,NA,10,FALSE,FALSE,1,1,0,1
48441604,2023-12-14,Kitsilano,49.26574,-123.14715,Entire home/apt,2,1 bath,NA,$116.00,4,TRUE,FALSE,79,4.88,0,1
